ticket_id,customer_id,created_at,channel,priority,issue_category,ticket_text,sentiment,first_response_hours,resolution_hours,resolved
204530,C102128,2024-07-22T06:49,In-App,Medium,billing_admin,Our discount was not applied to this renewal.,-0.28,0.29,5.31,1
204531,C102128,2024-05-31T02:37,Email,High,product_usability,The new dashboard is confusing for my staff.,0.08,0.52,7.2,1
204532,C102129,2024-09-21T14:01,Phone,Medium,product_usability,It's hard to find where to update product SKUs.,0.26,1.16,12.09,1
204533,C102129,2024-07-28T13:03,Email,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.84,6.0,8.65,1
204534,C102129,2024-07-30T10:02,Email,Low,product_performance,Dashboard loads very slowly during peak hours.,0.17,1.13,6.35,1
204535,C102129,2024-06-01T13:00,Email,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.12,1.8,7.08,1
204536,C102129,2024-10-02T11:35,Chat,Medium,product_usability,Search results are not clearly sorted.,0.4,12.15,15.66,1
204537,C102129,2024-12-22T19:29,Chat,Medium,billing_admin,Our discount was not applied to this renewal.,0.09,1.62,29.61,0
204538,C102130,2024-12-05T11:31,Email,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.2,9.93,12.59,1
204539,C102130,2024-06-05T18:25,In-App,Medium,product_performance,The reporting page keeps timing out.,-0.14,3.99,25.4,1
204540,C102130,2024-08-30T07:57,In-App,Urgent,sales_expectation,We expected multi-warehouse support out of the box.,-0.23,3.21,8.77,1
204541,C102131,2024-09-23T21:53,Chat,High,billing_admin,Our discount was not applied to this renewal.,0.11,2.73,2.76,1
204542,C102131,2024-10-06T02:31,Chat,High,product_performance,Inventory sync takes too long to complete.,0.09,3.69,20.63,1
204543,C102131,2024-05-25T11:09,Chat,Medium,billing_admin,VAT appears to be calculated incorrectly.,-0.2,0.1,5.86,1
204544,C102132,2024-06-05T18:57,Chat,Urgent,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.37,0.45,3.23,1
204545,C102132,2024-11-27T09:00,Email,High,billing_admin,I need to change our billing email and can't find the option.,0.4,4.33,16.56,1
204546,C102133,2024-12-29T17:25,Email,Low,product_usability,It's hard to find where to update product SKUs.,-0.23,1.34,1.56,1
204547,C102133,2024-08-27T10:05,Email,Medium,billing_admin,We were charged for extra users we don't have.,-0.19,2.56,30.22,0
204548,C102133,2024-07-13T06:52,Chat,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.07,0.1,0.34,1
204549,C102134,2024-08-11T20:12,Email,High,product_performance,Mobile app crashes when I try to view inventory levels.,-0.19,0.44,2.7,1
204550,C102134,2024-06-08T10:57,In-App,High,product_usability,The new dashboard is confusing for my staff.,0.25,0.24,13.59,1
204551,C102135,2024-06-20T19:45,Chat,High,product_usability,Search results are not clearly sorted.,-0.05,0.47,8.73,0
204552,C102136,2024-11-11T01:46,Email,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.44,4.44,4.56,1
204553,C102136,2024-07-19T17:28,Email,High,product_usability,It's hard to find where to update product SKUs.,0.24,1.57,2.24,1
204554,C102137,2024-12-16T05:33,Chat,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.18,5.51,7.7,1
204555,C102137,2024-12-25T10:34,Chat,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,0.2,16.37,24.29,0
204556,C102138,2024-11-22T01:59,Phone,High,product_performance,Inventory sync takes too long to complete.,0.04,3.21,5.58,1
204557,C102138,2024-09-03T13:05,Chat,High,billing_admin,VAT appears to be calculated incorrectly.,-0.35,2.64,3.03,1
204558,C102138,2024-07-02T17:58,Email,Medium,billing_admin,I need to change our billing email and can't find the option.,0.08,0.89,0.94,1
204559,C102138,2024-09-20T04:43,In-App,Medium,product_performance,Inventory sync takes too long to complete.,-0.37,1.69,22.5,1
204560,C102138,2024-08-05T14:57,Phone,High,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.02,1.32,1.68,1
204561,C102138,2024-12-17T22:14,Email,Urgent,product_performance,The reporting page keeps timing out.,-0.02,3.26,8.42,1
204562,C102138,2024-06-20T11:43,Chat,Medium,product_performance,Dashboard loads very slowly during peak hours.,0.25,1.23,2.24,0
204563,C102138,2024-07-21T19:27,In-App,High,product_usability,It's hard to find where to update product SKUs.,-0.73,1.39,11.81,1
204564,C102139,2024-10-02T04:06,Email,High,billing_admin,Our discount was not applied to this renewal.,-0.3,10.06,14.08,1
204565,C102139,2024-06-15T19:14,In-App,Urgent,product_usability,Search results are not clearly sorted.,-0.37,0.4,4.59,1
204566,C102140,2024-07-18T23:06,In-App,High,sales_expectation,Sales promised a custom report that doesn't exist.,-0.02,5.23,7.6,1
204567,C102140,2024-04-20T22:55,Email,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.73,1.62,1.89,1
204568,C102141,2024-09-27T04:42,Chat,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.47,4.68,15.2,1
204569,C102141,2024-03-06T17:33,Phone,Low,product_usability,Search results are not clearly sorted.,0.59,4.52,6.73,1
204570,C102143,2024-12-30T14:59,In-App,Low,billing_admin,I need to change our billing email and can't find the option.,0.16,4.51,5.78,1
204571,C102143,2024-06-02T13:27,In-App,Medium,product_usability,The new dashboard is confusing for my staff.,0.07,0.22,9.34,1
204572,C102143,2024-12-07T14:41,In-App,Low,product_performance,Inventory sync takes too long to complete.,-0.54,3.05,23.25,1
204573,C102143,2024-06-09T05:11,Email,Medium,billing_admin,Our discount was not applied to this renewal.,0.4,7.63,11.63,1
204574,C102143,2024-09-10T18:34,Email,Low,product_usability,Bulk upload flow is not intuitive.,0.14,4.4,14.72,1
204575,C102144,2024-10-13T15:29,Chat,Medium,sales_expectation,We expected multi-warehouse support out of the box.,0.3,0.82,1.45,1
204576,C102145,2024-07-02T09:01,Chat,High,billing_admin,VAT appears to be calculated incorrectly.,0.56,8.65,27.07,1
204577,C102146,2024-09-17T10:01,Email,High,sales_expectation,Sales promised a custom report that doesn't exist.,-0.01,18.52,43.11,1
204578,C102147,2024-12-08T14:06,In-App,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.53,2.03,5.54,1
204579,C102147,2024-04-09T04:37,Phone,High,product_usability,It's hard to find where to update product SKUs.,-0.32,4.27,20.94,1
204580,C102147,2024-11-25T17:34,In-App,Low,sales_expectation,Sales promised a custom report that doesn't exist.,-0.09,0.94,8.08,1
204581,C102148,2024-09-16T16:27,Email,Low,product_performance,The reporting page keeps timing out.,-0.2,1.61,2.54,0
204582,C102148,2024-03-14T00:45,Chat,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,0.25,3.76,9.8,1
204583,C102148,2024-07-01T17:53,In-App,Medium,product_usability,Search results are not clearly sorted.,0.19,6.56,21.03,1
204584,C102149,2024-06-04T20:14,Email,High,billing_admin,We were charged for extra users we don't have.,-0.52,0.28,12.78,1
204585,C102149,2024-07-15T03:06,Chat,Medium,product_usability,It's hard to find where to update product SKUs.,0.28,1.59,5.91,1
204586,C102150,2024-08-14T20:32,In-App,High,product_performance,Dashboard loads very slowly during peak hours.,-0.05,3.39,30.18,1
204587,C102150,2024-11-01T08:10,Email,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,0.16,1.63,4.08,1
204588,C102151,2024-09-06T05:10,Chat,High,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.21,4.34,27.32,1
204589,C102151,2024-08-23T03:40,Email,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.24,1.12,5.66,1
204590,C102152,2024-08-03T15:40,Chat,Low,product_performance,Dashboard loads very slowly during peak hours.,0.41,6.52,17.49,1
204591,C102153,2024-09-16T05:57,In-App,Medium,product_usability,Bulk upload flow is not intuitive.,-0.03,3.13,28.54,1
204592,C102154,2024-10-17T08:44,In-App,Medium,billing_admin,I need to change our billing email and can't find the option.,0.16,7.68,29.0,0
204593,C102154,2024-09-05T00:44,Phone,Medium,billing_admin,Our discount was not applied to this renewal.,-0.11,3.91,5.27,1
204594,C102154,2024-11-27T09:25,Phone,High,product_performance,The reporting page keeps timing out.,-0.15,0.92,14.78,1
204595,C102155,2024-06-12T01:46,In-App,Medium,billing_admin,Our discount was not applied to this renewal.,-0.1,1.85,4.2,1
204596,C102155,2024-04-03T11:41,Phone,Medium,billing_admin,I need to change our billing email and can't find the option.,0.09,2.1,5.0,1
204597,C102155,2024-10-08T08:21,Email,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",0.29,3.99,4.38,1
204598,C102155,2024-12-06T11:59,Chat,Medium,billing_admin,VAT appears to be calculated incorrectly.,-0.21,2.31,3.58,1
204599,C102155,2024-12-17T09:35,Chat,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.38,0.33,2.3,1
204600,C102155,2024-09-25T20:10,In-App,High,sales_expectation,We expected multi-warehouse support out of the box.,-0.12,1.67,4.94,1
204601,C102156,2024-06-16T12:53,Phone,Medium,product_usability,Search results are not clearly sorted.,-0.06,3.16,6.81,1
204602,C102157,2024-11-10T00:55,In-App,Medium,product_usability,The new dashboard is confusing for my staff.,-0.5,0.9,3.93,1
204603,C102159,2024-04-23T16:57,Phone,Medium,billing_admin,We were charged for extra users we don't have.,0.22,0.86,12.47,1
204604,C102161,2024-09-09T21:53,Phone,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.15,2.36,7.82,1
204605,C102161,2024-12-08T17:02,Phone,Low,billing_admin,Our discount was not applied to this renewal.,-0.25,9.2,9.99,1
204606,C102162,2024-08-22T01:23,Email,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.06,13.5,13.67,1
204607,C102163,2024-10-12T14:10,Email,Low,sales_expectation,We expected multi-warehouse support out of the box.,-0.01,6.98,23.75,1
204608,C102164,2024-12-08T05:58,Chat,Medium,product_usability,Bulk upload flow is not intuitive.,-0.0,9.09,11.04,1
204609,C102165,2024-06-22T07:58,In-App,High,billing_admin,VAT appears to be calculated incorrectly.,-0.24,0.19,9.49,1
204610,C102165,2024-12-24T20:50,Phone,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.16,0.59,1.03,1
204611,C102165,2024-11-23T17:59,Email,Low,product_performance,Inventory sync takes too long to complete.,-0.18,3.56,9.63,1
204612,C102165,2024-04-05T17:22,Email,Medium,product_usability,Bulk upload flow is not intuitive.,-0.02,1.05,6.9,1
204613,C102165,2024-12-25T09:21,Email,Medium,product_usability,It's hard to find where to update product SKUs.,-0.5,3.19,14.67,1
204614,C102165,2024-12-17T06:21,Chat,High,product_performance,The reporting page keeps timing out.,-0.15,0.61,17.66,1
204615,C102167,2024-11-20T19:16,Chat,High,product_usability,Search results are not clearly sorted.,0.09,0.25,5.72,1
204616,C102168,2024-07-22T06:05,Email,Low,billing_admin,Our discount was not applied to this renewal.,0.29,5.09,56.72,1
204617,C102168,2024-09-22T18:01,Phone,Urgent,product_usability,Bulk upload flow is not intuitive.,0.58,10.71,22.41,1
204618,C102168,2024-12-30T11:11,In-App,High,product_usability,Search results are not clearly sorted.,-0.01,0.78,2.46,1
204619,C102169,2024-10-25T21:24,Chat,High,product_usability,Search results are not clearly sorted.,0.31,22.7,40.38,1
204620,C102170,2024-06-11T22:03,Phone,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.03,2.45,11.59,1
204621,C102170,2024-11-23T11:18,Phone,Urgent,product_usability,Bulk upload flow is not intuitive.,0.01,4.42,18.95,1
204622,C102170,2024-10-06T01:51,Email,Medium,sales_expectation,We expected multi-warehouse support out of the box.,-0.05,3.69,8.72,1
204623,C102170,2024-09-25T02:30,Phone,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,0.06,0.59,3.69,1
204624,C102171,2024-12-29T21:14,In-App,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.51,1.72,14.46,1
204625,C102172,2024-06-20T15:11,Email,Medium,billing_admin,I need to change our billing email and can't find the option.,0.27,0.22,7.03,1
204626,C102172,2024-09-16T14:16,In-App,Low,product_usability,The new dashboard is confusing for my staff.,-0.06,1.19,9.39,1
204627,C102172,2024-12-08T21:20,In-App,Medium,product_usability,It's hard to find where to update product SKUs.,-0.45,1.37,9.94,1
204628,C102172,2024-10-20T13:16,Email,Low,billing_admin,I need to change our billing email and can't find the option.,0.24,4.74,16.59,1
204629,C102173,2024-09-07T16:16,Email,Medium,billing_admin,We were charged for extra users we don't have.,-0.05,3.1,7.28,1
204630,C102173,2024-05-14T05:00,Email,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.25,3.81,8.12,1
204631,C102173,2024-12-09T19:53,In-App,Medium,product_usability,It's hard to find where to update product SKUs.,-0.42,15.23,48.15,0
204632,C102173,2024-12-04T02:27,In-App,High,product_usability,Bulk upload flow is not intuitive.,0.67,1.18,5.41,1
204633,C102174,2024-12-29T01:45,Phone,High,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.12,3.92,7.75,1
204634,C102174,2024-11-28T21:45,In-App,Medium,product_usability,The new dashboard is confusing for my staff.,-0.57,0.1,8.36,1
204635,C102174,2024-07-19T06:17,Chat,High,product_performance,Inventory sync takes too long to complete.,0.21,0.91,9.15,1
204636,C102175,2024-10-16T16:22,Email,Medium,product_performance,The reporting page keeps timing out.,0.17,4.39,32.13,1
204637,C102175,2024-11-21T04:23,Chat,Medium,product_usability,It's hard to find where to update product SKUs.,-0.33,4.09,13.08,0
204638,C102176,2024-03-01T21:09,Chat,High,sales_expectation,Sales promised a custom report that doesn't exist.,-0.08,2.42,4.82,0
204639,C102176,2024-11-06T07:16,Chat,Medium,product_usability,It's hard to find where to update product SKUs.,-0.43,8.28,8.9,1
204640,C102176,2024-12-12T12:29,Chat,Medium,sales_expectation,We expected multi-warehouse support out of the box.,-0.01,1.91,9.96,0
204641,C102176,2024-11-29T22:21,Phone,Medium,product_performance,Dashboard loads very slowly during peak hours.,0.27,3.81,6.34,0
204642,C102176,2024-08-26T06:57,Email,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.09,9.13,11.89,1
204643,C102176,2024-11-08T07:27,Phone,Medium,product_usability,Bulk upload flow is not intuitive.,-0.39,5.97,18.1,1
204644,C102177,2024-06-11T21:41,Chat,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.48,1.24,6.97,1
204645,C102177,2024-06-05T03:43,Email,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.1,3.79,3.89,1
204646,C102177,2024-10-11T21:37,Email,High,billing_admin,I need to change our billing email and can't find the option.,-0.18,0.23,0.74,1
204647,C102178,2024-08-17T12:57,Phone,High,billing_admin,I need to change our billing email and can't find the option.,0.09,1.83,5.51,1
204648,C102180,2024-08-02T05:32,Email,High,billing_admin,I need to change our billing email and can't find the option.,0.22,1.22,5.19,1
204649,C102180,2024-08-17T23:03,In-App,Medium,product_usability,It's hard to find where to update product SKUs.,-0.16,6.53,8.86,1
204650,C102180,2024-07-18T03:37,Chat,Medium,product_usability,The new dashboard is confusing for my staff.,0.21,1.89,15.75,0
204651,C102180,2024-12-27T14:13,In-App,Medium,product_performance,The reporting page keeps timing out.,0.05,1.01,13.08,1
204652,C102181,2024-04-20T00:22,Chat,Medium,billing_admin,We were charged for extra users we don't have.,-0.21,3.02,7.65,1
204653,C102181,2024-09-30T00:28,Phone,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.57,0.93,11.7,0
204654,C102181,2024-11-04T06:03,Phone,Medium,product_performance,The reporting page keeps timing out.,-0.3,4.37,17.12,1
204655,C102181,2024-07-07T05:00,Chat,High,product_performance,Dashboard loads very slowly during peak hours.,-0.34,4.76,9.07,1
204656,C102182,2024-06-05T17:31,Email,High,billing_admin,I need to change our billing email and can't find the option.,0.22,13.25,25.81,1
204657,C102184,2024-04-27T01:10,Phone,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.19,7.72,8.55,1
204658,C102184,2024-12-25T01:15,Email,Medium,billing_admin,VAT appears to be calculated incorrectly.,-0.33,7.24,13.68,1
204659,C102184,2024-11-08T13:43,In-App,Medium,product_usability,Bulk upload flow is not intuitive.,-0.07,1.03,11.83,0
204660,C102184,2024-07-16T17:45,Chat,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,0.24,2.83,3.96,0
204661,C102185,2024-04-12T01:04,Chat,High,billing_admin,We were charged for extra users we don't have.,-0.24,6.69,22.11,1
204662,C102185,2024-10-30T05:04,Email,High,product_usability,Search results are not clearly sorted.,-0.12,0.5,19.73,0
204663,C102185,2024-06-04T07:15,Phone,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.52,1.84,3.82,1
204664,C102185,2024-08-01T05:09,Email,Low,product_performance,The reporting page keeps timing out.,-0.04,1.7,15.61,1
204665,C102186,2024-12-20T07:11,Email,High,product_usability,Bulk upload flow is not intuitive.,0.14,1.82,6.4,1
204666,C102187,2024-12-06T21:24,Email,High,product_usability,It's hard to find where to update product SKUs.,0.27,6.65,29.11,1
204667,C102188,2024-04-22T13:53,Email,Medium,billing_admin,I need to change our billing email and can't find the option.,0.27,1.49,9.74,1
204668,C102188,2024-07-19T07:47,In-App,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,-0.28,2.56,11.37,1
204669,C102188,2024-09-22T20:31,In-App,Medium,billing_admin,Our discount was not applied to this renewal.,0.09,2.35,2.78,1
204670,C102189,2024-09-26T00:22,Chat,Low,product_performance,Dashboard loads very slowly during peak hours.,-0.04,0.91,9.06,1
204671,C102189,2024-07-31T15:58,Email,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.13,1.35,23.25,1
204672,C102189,2024-11-01T08:35,Phone,High,billing_admin,I need to change our billing email and can't find the option.,0.51,1.14,11.02,1
204673,C102189,2024-09-23T03:11,Chat,Medium,product_performance,The reporting page keeps timing out.,-0.49,0.73,9.71,1
204674,C102189,2024-10-23T03:56,Email,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.89,2.3,3.86,1
204675,C102189,2024-09-10T08:59,Phone,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.12,2.09,2.25,0
204676,C102189,2024-05-23T19:25,Phone,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.08,0.29,0.53,1
204677,C102190,2024-07-28T14:27,In-App,Low,product_performance,Inventory sync takes too long to complete.,0.25,15.55,31.35,1
204678,C102191,2024-09-09T23:43,Email,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.13,3.33,11.73,1
204679,C102191,2024-09-19T13:15,Phone,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.24,0.1,19.1,1
204680,C102191,2024-11-01T12:59,In-App,Medium,product_usability,Search results are not clearly sorted.,-0.19,4.36,9.64,0
204681,C102191,2024-11-07T11:31,Chat,Medium,product_performance,The reporting page keeps timing out.,-0.0,4.23,25.67,1
204682,C102191,2024-10-04T23:18,Email,Low,product_usability,Search results are not clearly sorted.,-0.19,15.61,27.88,1
204683,C102192,2024-12-18T21:41,Phone,Medium,product_usability,The new dashboard is confusing for my staff.,-0.22,3.38,4.34,1
204684,C102192,2024-09-07T09:50,In-App,High,product_performance,The reporting page keeps timing out.,0.14,1.12,16.38,1
204685,C102192,2024-11-17T13:13,Chat,Low,product_usability,Search results are not clearly sorted.,0.51,3.67,18.32,1
204686,C102192,2024-12-04T14:26,Email,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.28,0.2,15.36,1
204687,C102192,2024-10-22T11:11,Phone,Medium,product_usability,It's hard to find where to update product SKUs.,-0.2,0.45,20.11,1
204688,C102192,2024-06-05T17:47,In-App,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,0.07,5.38,5.47,1
204689,C102192,2024-06-05T15:01,Phone,Medium,billing_admin,Our discount was not applied to this renewal.,0.59,1.07,8.37,1
204690,C102192,2024-07-02T18:32,In-App,High,billing_admin,VAT appears to be calculated incorrectly.,0.43,0.27,4.09,1
204691,C102192,2024-08-23T17:35,Chat,Low,product_usability,Search results are not clearly sorted.,-0.15,1.32,15.3,1
204692,C102193,2024-10-09T15:43,Chat,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.18,0.13,13.73,1
204693,C102193,2024-12-03T11:36,Chat,High,product_usability,It's hard to find where to update product SKUs.,0.24,1.69,11.12,1
204694,C102193,2024-11-26T21:41,Chat,Medium,product_usability,It's hard to find where to update product SKUs.,-0.12,1.85,2.05,1
204695,C102193,2024-11-30T10:38,Chat,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,-0.27,0.11,6.03,1
204696,C102193,2024-03-13T01:24,Chat,Medium,product_performance,The reporting page keeps timing out.,0.13,1.11,20.44,1
204697,C102195,2024-11-26T05:08,Chat,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,-0.34,4.76,14.09,1
204698,C102195,2024-03-15T00:05,Email,Medium,product_performance,Inventory sync takes too long to complete.,-0.25,8.18,10.41,0
204699,C102195,2024-10-12T15:21,In-App,Medium,billing_admin,We were charged for extra users we don't have.,-0.44,6.06,7.14,1
204700,C102198,2024-07-16T09:37,In-App,Medium,sales_expectation,We expected multi-warehouse support out of the box.,0.05,1.68,27.35,1
204701,C102198,2024-08-03T05:59,Chat,Low,product_performance,The reporting page keeps timing out.,-0.62,1.65,14.91,1
204702,C102198,2024-09-13T08:34,In-App,High,product_performance,Dashboard loads very slowly during peak hours.,-0.22,0.1,6.39,1
204703,C102198,2024-11-27T16:47,Email,Medium,billing_admin,Our discount was not applied to this renewal.,-0.14,1.0,1.69,1
204704,C102198,2024-11-07T13:04,In-App,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.14,10.7,18.47,1
204705,C102199,2024-03-04T07:06,In-App,Medium,sales_expectation,We expected multi-warehouse support out of the box.,-0.7,2.11,18.13,1
204706,C102199,2024-09-07T19:29,Phone,High,product_performance,Inventory sync takes too long to complete.,0.26,4.84,15.31,1
204707,C102200,2024-12-02T23:55,In-App,Low,billing_admin,I need to change our billing email and can't find the option.,0.28,0.95,2.82,1
204708,C102201,2024-11-07T06:31,Email,Low,sales_expectation,We expected multi-warehouse support out of the box.,0.04,3.31,17.19,1
204709,C102202,2024-09-12T12:33,Chat,Medium,product_usability,It's hard to find where to update product SKUs.,-0.51,4.16,37.41,1
204710,C102202,2024-12-28T20:52,Email,Medium,product_performance,Inventory sync takes too long to complete.,-0.14,12.44,12.94,1
204711,C102203,2024-04-12T11:12,Chat,Low,billing_admin,VAT appears to be calculated incorrectly.,0.07,1.26,7.15,1
204712,C102203,2024-11-19T13:58,Email,High,product_usability,The new dashboard is confusing for my staff.,-0.34,16.0,76.84,1
204713,C102203,2024-11-24T15:39,Phone,Medium,product_usability,It's hard to find where to update product SKUs.,-0.4,1.4,14.74,1
204714,C102204,2024-08-08T09:44,Email,Medium,product_performance,Dashboard loads very slowly during peak hours.,0.19,3.16,10.38,1
204715,C102204,2024-04-29T23:18,Phone,Medium,product_usability,Bulk upload flow is not intuitive.,0.23,0.92,4.37,0
204716,C102204,2024-07-18T10:44,In-App,High,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",0.3,0.1,8.11,1
204717,C102204,2024-03-30T04:30,Phone,Urgent,product_usability,It's hard to find where to update product SKUs.,0.07,0.41,1.93,1
204718,C102204,2024-07-05T04:58,Phone,High,product_usability,The new dashboard is confusing for my staff.,-0.11,1.61,3.4,1
204719,C102204,2024-11-16T14:51,Phone,Low,sales_expectation,Sales promised a custom report that doesn't exist.,-0.16,0.56,1.56,1
204720,C102204,2024-07-26T17:56,Email,Medium,product_usability,Bulk upload flow is not intuitive.,-0.05,5.85,6.7,1
204721,C102204,2024-12-23T13:57,Chat,High,sales_expectation,We expected multi-warehouse support out of the box.,0.12,3.47,12.4,1
204722,C102205,2024-08-03T22:12,In-App,High,product_performance,Inventory sync takes too long to complete.,0.05,5.03,9.65,1
204723,C102205,2024-11-29T07:36,Phone,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,-0.16,9.55,14.06,1
204724,C102206,2024-10-09T23:49,Phone,Medium,product_performance,Inventory sync takes too long to complete.,-0.48,5.2,20.56,0
204725,C102206,2024-12-19T12:13,Email,Medium,product_performance,The reporting page keeps timing out.,-0.11,7.51,9.95,1
204726,C102206,2024-08-04T19:25,Phone,High,product_performance,Mobile app crashes when I try to view inventory levels.,0.37,3.66,19.17,1
204727,C102207,2024-04-17T22:42,Phone,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,-0.19,11.23,16.5,1
204728,C102208,2024-11-15T20:17,Email,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.5,0.4,3.9,1
204729,C102208,2024-02-23T14:30,Chat,Medium,product_usability,It's hard to find where to update product SKUs.,-0.18,0.21,4.79,1
204730,C102208,2024-09-14T12:32,Email,Low,product_performance,Mobile app crashes when I try to view inventory levels.,0.27,0.1,1.86,1
204731,C102208,2024-12-20T19:30,Chat,High,product_usability,The new dashboard is confusing for my staff.,-0.19,0.56,2.72,1
204732,C102209,2024-07-12T15:44,Chat,Low,billing_admin,We were charged for extra users we don't have.,0.24,1.1,6.13,0
204733,C102209,2024-10-11T00:45,Chat,Medium,product_usability,Bulk upload flow is not intuitive.,-0.13,0.94,5.12,1
204734,C102209,2024-11-27T23:54,Phone,Low,product_usability,The new dashboard is confusing for my staff.,-0.41,3.06,6.55,0
204735,C102209,2024-05-03T13:43,Chat,Low,product_usability,It's hard to find where to update product SKUs.,0.31,2.57,7.32,1
204736,C102210,2024-06-23T10:19,Email,Low,product_usability,Search results are not clearly sorted.,0.21,11.79,19.99,0
204737,C102210,2024-06-02T09:17,Chat,Medium,product_performance,The reporting page keeps timing out.,-0.11,14.2,21.44,1
204738,C102210,2024-11-24T21:42,Email,Low,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",0.09,8.82,14.76,1
204739,C102210,2024-07-20T11:00,Phone,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.33,2.51,5.87,1
204740,C102210,2024-04-03T03:42,In-App,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.04,4.73,10.22,1
204741,C102210,2024-09-12T08:00,Phone,Low,sales_expectation,We expected multi-warehouse support out of the box.,-0.31,9.69,17.83,1
204742,C102211,2024-10-20T06:39,Email,High,billing_admin,Our discount was not applied to this renewal.,-0.05,15.01,20.92,1
204743,C102211,2024-07-26T10:19,Chat,Medium,billing_admin,We were charged for extra users we don't have.,-0.02,1.08,13.4,1
204744,C102211,2024-09-06T21:40,Email,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.22,2.28,17.86,1
204745,C102212,2024-10-05T02:42,Email,Low,product_usability,Search results are not clearly sorted.,-0.49,6.2,22.36,1
204746,C102213,2024-08-07T12:20,Phone,Low,product_usability,Bulk upload flow is not intuitive.,0.0,4.89,11.72,1
204747,C102213,2024-07-13T20:11,Chat,Medium,product_usability,It's hard to find where to update product SKUs.,-0.22,1.05,2.58,1
204748,C102215,2024-12-10T18:42,In-App,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.03,5.39,10.49,1
204749,C102215,2024-08-18T07:14,In-App,Low,product_usability,Bulk upload flow is not intuitive.,-0.24,2.09,15.21,1
204750,C102215,2024-11-12T02:40,Chat,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.07,2.63,9.37,1
204751,C102215,2024-12-03T09:08,Phone,Medium,product_performance,Inventory sync takes too long to complete.,0.17,0.83,30.29,1
204752,C102217,2024-07-12T00:24,In-App,Medium,product_usability,Bulk upload flow is not intuitive.,-0.28,10.22,17.78,1
204753,C102218,2024-06-08T13:12,Chat,High,product_usability,Bulk upload flow is not intuitive.,-0.07,10.81,26.21,1
204754,C102218,2024-12-12T08:13,In-App,Medium,product_usability,The new dashboard is confusing for my staff.,-0.17,0.18,15.28,1
