customer_id,company_name,country,region,is_eu,industry,company_size_bucket,annual_contract_value,product_tier,sales_segment,acquisition_channel,contract_start_date,contract_end_date,renewed_flag,discount_pct,initial_onboarding_score,is_churned
C102171,Company_2171,Australia,North America,0,Wholesale,10-Jan,1610.74,Starter,SMB_Inside,Partner,3/13/2023,,1,0.06,8.5,0
C102172,Company_2172,US,North America,0,Healthcare,1000+,235212.81,Enterprise,Enterprise,Partner,9/22/2023,9/22/2024,0,0.17,4.5,0
C102173,Company_2173,Netherlands,Europe,1,Healthcare,Nov-50,8795.38,Growth,SMB_Field,Inbound,11/22/2023,11/22/2024,0,0.26,5.9,0
C102174,Company_2174,Germany,Europe,1,Wholesale,10-Jan,1344.13,Growth,SMB_Field,Inbound,1/6/2023,,1,0.13,5.8,0
C102175,Company_2175,US,North America,0,Healthcare,Nov-50,3181.07,Starter,SMB_Field,Outbound,6/16/2023,,1,0.26,3.3,0
C102176,Company_2176,Australia,North America,0,,Nov-50,4436.57,Growth,SMB_Inside,Outbound,11/6/2023,11/6/2024,0,0.04,8.2,0
C102177,Company_2177,Canada,North America,0,Ecommerce,10-Jan,2641.61,Enterprise,SMB_Inside,Inbound,6/20/2023,,1,0.36,7.1,0
C102178,Company_2178,UK,Europe,1,Manufacturing,1000+,352639.38,Starter,Enterprise,Partner,3/17/2024,3/18/2025,0,0.06,7,0
C102179,Company_2179,Australia,North America,0,,10-Jan,1235.65,Starter,SMB_Field,Partner,1/3/2024,1/3/2025,0,0.19,6.9,0
C102180,Company_2180,Spain,Europe,1,Wholesale,51-200,23172.51,Enterprise,MidMarket,Outbound,6/11/2023,,1,0.03,6.1,0
C102181,Company_2181,UK,Europe,1,Hospitality,201-1000,146114.5,Growth,Enterprise,Partner,3/25/2023,,1,0.3,5.7,0
C102182,Company_2182,Germany,Europe,1,Professional Services,10-Jan,1200.66,Starter,SMB_Inside,SelfServe,11/11/2023,11/11/2024,0,0.11,7.2,0
C102183,Company_2183,Germany,Europe,1,,10-Jan,2498.54,Starter,SMB_Inside,Outbound,1/11/2024,4/11/2024,0,0.21,5.6,1
C102184,Company_2184,Spain,Europe,1,Ecommerce,51-200,32385.82,Growth,MidMarket,Outbound,12/20/2023,12/20/2024,0,0.23,5.6,0
C102185,Company_2185,Spain,Europe,1,Retail,Nov-50,3856.19,Growth,SMB_Inside,Outbound,1/12/2024,1/12/2025,0,0.11,7.5,0
C102186,Company_2186,Netherlands,Europe,1,,10-Jan,1309.41,Starter,SMB_Field,SelfServe,4/25/2023,,1,0.23,6.3,0
C102187,Company_2187,Australia,North America,0,Manufacturing,10-Jan,2125.19,Starter,SMB_Inside,Partner,1/20/2023,,1,0.09,6.6,0
C102188,Company_2188,US,North America,0,Healthcare,51-200,20581.23,Enterprise,MidMarket,Outbound,3/4/2024,3/5/2025,0,0.05,4.9,0
C102189,Company_2189,Netherlands,Europe,1,Hospitality,51-200,36101.46,Enterprise,MidMarket,SelfServe,3/24/2024,3/25/2025,0,0.21,7.9,0
C102190,Company_2190,Netherlands,Europe,1,Professional Services,10-Jan,1524.54,Starter,SMB_Field,Inbound,6/11/2023,9/10/2023,0,0.21,8.2,1
C102191,Company_2191,France,Europe,1,Wholesale,Nov-50,3410.63,Growth,SMB_Inside,Partner,4/17/2023,10/17/2023,0,0.25,4.7,1
C102192,Company_2192,Germany,Europe,1,Healthcare,10-Jan,1170.33,Enterprise,SMB_Inside,Partner,1/22/2024,1/22/2025,0,0.51,7.7,0
C102193,Company_2193,Netherlands,Europe,1,Manufacturing,Nov-50,9680.67,Enterprise,SMB_Field,Inbound,6/15/2023,,1,0.23,4.8,0
C102194,Company_2194,Germany,Europe,1,Healthcare,10-Jan,1816.4,Starter,SMB_Inside,Inbound,6/8/2023,6/8/2024,0,0.06,5.6,1
C102195,Company_2195,Spain,Europe,1,Ecommerce,51-200,26811.57,Growth,MidMarket,Inbound,1/24/2024,7/25/2024,0,0.16,8.6,0
C102196,Company_2196,UK,Europe,1,Wholesale,201-1000,85644.91,Growth,Enterprise,SelfServe,2/26/2024,2/26/2025,0,0.12,7.3,0
C102197,Company_2197,France,Europe,1,Logistics,Nov-50,6147.34,Starter,SMB_Inside,Inbound,3/21/2024,3/22/2025,0,0.17,4.9,0
C102198,Company_2198,Netherlands,Europe,1,,10-Jan,2330.66,Enterprise,SMB_Field,Inbound,1/6/2023,,1,0.26,5.6,0
C102199,Company_2199,US,North America,0,Professional Services,Nov-50,3557.9,Growth,SMB_Inside,Outbound,7/10/2023,,1,0.08,7,0
C102200,Company_2200,Germany,Europe,1,Ecommerce,10-Jan,2317.69,Starter,SMB_Inside,Outbound,2/2/2024,,1,0.31,8.6,0
C102201,Company_2201,Netherlands,Europe,1,,10-Jan,1753.98,Growth,SMB_Field,Inbound,10/10/2023,,1,0.17,6.6,0
C102202,Company_2202,Spain,Europe,1,Ecommerce,Nov-50,6467.5,Growth,SMB_Field,Outbound,3/23/2024,9/22/2024,0,0.22,7.2,0
C102203,Company_2203,Germany,Europe,1,,Nov-50,7671.45,Growth,SMB_Inside,Partner,3/7/2024,3/8/2025,0,0.15,7.1,0
C102204,Company_2204,Netherlands,Europe,1,Professional Services,Nov-50,3153.96,Enterprise,SMB_Inside,Outbound,1/2/2024,1/2/2025,0,0.27,4.5,0
C102205,Company_2205,Netherlands,Europe,1,Retail,Nov-50,3932.26,Growth,SMB_Field,Inbound,3/9/2023,,1,0.28,5.8,0
C102206,Company_2206,Canada,North America,0,Manufacturing,51-200,19572.08,Enterprise,MidMarket,Outbound,2/10/2023,,1,0.17,6.5,0
C102207,Company_2207,US,North America,0,Manufacturing,201-1000,108603.36,Growth,Enterprise,Inbound,3/16/2024,3/17/2025,0,0.14,6.3,0
C102208,Company_2208,US,North America,0,,Nov-50,9529.52,Enterprise,SMB_Inside,Outbound,6/9/2023,,1,0.34,5.2,0
C102209,Company_2209,Germany,Europe,1,Hospitality,51-200,26361.02,Growth,MidMarket,Inbound,9/22/2023,9/22/2024,0,0.21,5.8,0
C102210,Company_2210,UK,Europe,1,Hospitality,51-200,27800.29,Growth,MidMarket,SelfServe,1/9/2023,,1,0.02,5.1,0
C102211,Company_2211,Australia,North America,0,Hospitality,10-Jan,2664.26,Growth,SMB_Field,Partner,11/14/2023,5/15/2024,0,0.23,4.5,1
C102212,Company_2212,Germany,Europe,1,Professional Services,10-Jan,1123.69,Starter,SMB_Inside,SelfServe,11/6/2023,,1,0.07,4.2,0
C102213,Company_2213,US,North America,0,Professional Services,10-Jan,2602.31,Starter,SMB_Field,Partner,4/29/2023,7/29/2023,0,0.3,5.5,1
C102214,Company_2214,Australia,North America,0,Logistics,10-Jan,2168.05,Starter,SMB_Inside,Partner,10/20/2023,10/20/2024,0,0.19,4.4,0
C102215,Company_2215,France,Europe,1,,201-1000,91178.85,Enterprise,Enterprise,Outbound,6/26/2023,12/26/2023,0,0.41,5.9,1
C102216,Company_2216,Australia,North America,0,Ecommerce,10-Jan,2810.83,Starter,SMB_Inside,Outbound,1/18/2024,7/19/2024,0,0.15,4.3,0
C102217,Company_2217,UK,Europe,1,Professional Services,10-Jan,1824.41,Growth,SMB_Field,Partner,5/23/2023,11/22/2023,0,0.4,4.6,1
C102218,Company_2218,US,North America,0,Wholesale,Nov-50,9092.14,Growth,SMB_Inside,SelfServe,9/21/2023,9/21/2024,0,0.29,6.1,0
C102219,Company_2219,Netherlands,Europe,1,Hospitality,10-Jan,2538.07,Starter,SMB_Inside,Outbound,2/7/2023,,1,0,7.2,0
C102220,Company_2220,UK,Europe,1,Retail,10-Jan,2814.7,Starter,SMB_Inside,Inbound,3/19/2023,6/18/2023,0,0.15,8.5,1
C102221,Company_2221,Australia,North America,0,Healthcare,Nov-50,9906.29,Growth,SMB_Inside,SelfServe,12/11/2023,12/11/2024,0,0.29,4.8,0
C102222,Company_2222,UK,Europe,1,Retail,Nov-50,5543.74,Starter,SMB_Field,Partner,5/19/2023,,1,0.13,7.4,0
C102223,Company_2223,Canada,North America,0,Retail,201-1000,84462.09,Growth,Enterprise,Partner,3/30/2023,,1,0.05,7.5,0
C102224,Company_2224,UK,Europe,1,,51-200,39222.04,Enterprise,MidMarket,SelfServe,7/22/2023,7/22/2024,0,0.2,8.2,0
C102225,Company_2225,Australia,North America,0,Wholesale,201-1000,80763.77,Growth,Enterprise,Outbound,12/12/2023,12/12/2024,0,0.31,5.4,0
C102226,Company_2226,Australia,North America,0,Wholesale,Nov-50,8458.19,Starter,SMB_Inside,SelfServe,1/25/2024,1/25/2025,0,0.19,6.2,0
C102227,Company_2227,Germany,Europe,1,Logistics,Nov-50,4689.62,Growth,SMB_Inside,Inbound,7/13/2023,,1,0.09,7.2,0
C102228,Company_2228,Canada,North America,0,Manufacturing,51-200,18928.24,Enterprise,MidMarket,Outbound,8/19/2023,8/19/2024,0,0.23,7.5,0
C102229,Company_2229,France,Europe,1,Wholesale,51-200,27083.33,Enterprise,MidMarket,Partner,1/1/2024,1/1/2025,0,0.28,4.9,0
C102230,Company_2230,Netherlands,Europe,1,Professional Services,201-1000,96004.8,Starter,Enterprise,Partner,4/1/2023,,1,0.15,7.5,0
C102231,Company_2231,Australia,North America,0,Healthcare,Nov-50,9180.63,Starter,SMB_Inside,Partner,8/2/2023,,1,0.12,6.8,0
C102232,Company_2232,US,North America,0,,51-200,38481.28,Enterprise,MidMarket,Outbound,2/15/2023,,1,0.09,5.6,0
C102233,Company_2233,UK,Europe,1,Wholesale,Nov-50,7396.57,Starter,SMB_Inside,Outbound,2/25/2024,2/25/2025,0,0.19,6.5,0
C102234,Company_2234,Spain,Europe,1,,10-Jan,2715.89,Growth,SMB_Inside,Outbound,10/28/2023,,1,0.13,5.2,0
C102235,Company_2235,Germany,Europe,1,Hospitality,Nov-50,7577.14,Starter,SMB_Inside,SelfServe,3/16/2023,,1,0.1,5.8,0
C102236,Company_2236,France,Europe,1,,51-200,13514.61,Enterprise,MidMarket,SelfServe,6/4/2023,,1,0.05,3,0
C102237,Company_2237,France,Europe,1,Ecommerce,Nov-50,4804.78,Growth,SMB_Field,Partner,9/21/2023,,1,0.1,6.3,0
C102238,Company_2238,Netherlands,Europe,1,,10-Jan,1587.25,Starter,SMB_Field,Partner,3/23/2024,6/22/2024,0,0.25,4.7,1
C102239,Company_2239,Australia,North America,0,Healthcare,1000+,451145.81,Growth,Enterprise,Outbound,2/11/2023,,1,0.16,5.8,0
C102240,Company_2240,Germany,Europe,1,Ecommerce,Nov-50,6743.17,Starter,SMB_Field,Partner,9/7/2023,,1,0.38,3.3,0
C102241,Company_2241,France,Europe,1,Retail,51-200,28307.3,Enterprise,MidMarket,Inbound,2/21/2023,,1,0.14,4.3,0
C102242,Company_2242,Canada,North America,0,Logistics,10-Jan,1919.59,Growth,SMB_Inside,SelfServe,3/24/2024,3/25/2025,0,0.1,8,0
C102243,Company_2243,Spain,Europe,1,Retail,Nov-50,3344.39,Growth,SMB_Field,Inbound,3/14/2024,9/13/2024,0,0.15,5.6,0
C102244,Company_2244,UK,Europe,1,,10-Jan,2866.99,Enterprise,SMB_Inside,SelfServe,3/28/2024,9/27/2024,0,0.21,5.4,0
C102245,Company_2245,Canada,North America,0,Retail,10-Jan,2673.71,Growth,SMB_Field,Outbound,9/17/2023,3/18/2024,0,0.22,5.4,1
C102246,Company_2246,France,Europe,1,Healthcare,10-Jan,2526.51,Starter,SMB_Inside,Inbound,8/27/2023,,1,0.14,4.8,0
C102247,Company_2247,France,Europe,1,Manufacturing,201-1000,96149.53,Growth,Enterprise,Inbound,2/21/2023,,1,0.14,4.5,0
C102248,Company_2248,Canada,North America,0,,Nov-50,4954.54,Starter,SMB_Field,Inbound,2/12/2024,2/12/2025,0,0.25,5.2,0
C102249,Company_2249,US,North America,0,Wholesale,Nov-50,8886.46,Growth,SMB_Field,Partner,12/8/2023,12/8/2024,0,0.2,9,0
C102250,Company_2250,Germany,Europe,1,Wholesale,Nov-50,4320.67,Starter,SMB_Inside,Inbound,11/15/2023,11/15/2024,0,0.05,6.5,0
C102251,Company_2251,Canada,North America,0,Retail,10-Jan,1156.31,Starter,SMB_Inside,Partner,7/16/2023,10/15/2023,0,0.4,1.4,1
C102252,Company_2252,France,Europe,1,,1000+,185580.43,Enterprise,Enterprise,Outbound,2/2/2024,2/2/2025,0,0.04,4.3,0
C102253,Company_2253,Germany,Europe,1,Retail,51-200,22409.99,Growth,MidMarket,Outbound,1/8/2023,,1,0.16,6.9,0
C102254,Company_2254,France,Europe,1,Manufacturing,51-200,18559,Enterprise,MidMarket,Partner,12/3/2023,12/3/2024,0,0.4,6.1,0
C102255,Company_2255,UK,Europe,1,Ecommerce,10-Jan,1954.42,Starter,SMB_Field,Partner,9/27/2023,9/27/2024,0,0.15,9.4,0
C102256,Company_2256,France,Europe,1,Healthcare,51-200,24806.44,Growth,MidMarket,Inbound,6/22/2023,,1,0.03,5.5,0
C102257,Company_2257,France,Europe,1,Wholesale,51-200,30626.7,Enterprise,MidMarket,Outbound,12/9/2023,12/9/2024,0,0.13,5.9,0
C102258,Company_2258,Canada,North America,0,Retail,10-Jan,2475.45,Starter,SMB_Inside,SelfServe,5/24/2023,8/23/2023,0,0.42,4.8,1
C102259,Company_2259,US,North America,0,Manufacturing,Nov-50,6920.65,Starter,SMB_Field,Outbound,10/2/2023,10/2/2024,0,0.36,6.6,0
C102260,Company_2260,Spain,Europe,1,Logistics,10-Jan,1745.63,Growth,SMB_Field,SelfServe,5/7/2023,,1,0.3,3.6,0
C102261,Company_2261,UK,Europe,1,Ecommerce,51-200,20272.43,Starter,MidMarket,Inbound,1/1/2023,,1,0.25,4.6,0
C102262,Company_2262,US,North America,0,,51-200,12814.5,Enterprise,MidMarket,SelfServe,3/29/2024,3/30/2025,0,0.23,6.1,0
C102263,Company_2263,US,North America,0,Manufacturing,Nov-50,6472.01,Starter,SMB_Inside,Partner,4/8/2023,,1,0.35,3.9,0
C102264,Company_2264,US,North America,0,,Nov-50,4070.96,Growth,SMB_Inside,Inbound,12/19/2023,12/19/2024,0,0.05,6.3,0
C102265,Company_2265,Netherlands,Europe,1,Professional Services,10-Jan,1246.78,Starter,SMB_Inside,Outbound,1/31/2024,5/1/2024,0,0.08,7.2,1
C102266,Company_2266,Spain,Europe,1,Hospitality,10-Jan,1143.8,Starter,SMB_Inside,Inbound,10/30/2023,,1,0.22,7.5,0
C102267,Company_2267,Netherlands,Europe,1,Hospitality,Nov-50,5991.85,Starter,SMB_Field,Partner,1/31/2024,1/31/2025,0,0.12,8.9,0
C102268,Company_2268,Spain,Europe,1,,1000+,396694.9,Growth,Enterprise,Partner,1/16/2024,1/16/2025,0,0.28,5.6,0
C102269,Company_2269,Netherlands,Europe,1,Ecommerce,10-Jan,1152.55,Enterprise,SMB_Inside,Outbound,1/5/2024,,1,0.2,6.3,0
C102270,Company_2270,Netherlands,Europe,1,Manufacturing,51-200,24179.54,Growth,MidMarket,Outbound,3/4/2024,3/5/2025,0,0.27,5.2,0
C102271,Company_2271,UK,Europe,1,,51-200,14593.62,Enterprise,MidMarket,SelfServe,1/31/2024,8/1/2024,0,0.21,3.5,0
C102272,Company_2272,Netherlands,Europe,1,,201-1000,87224.3,Enterprise,Enterprise,Inbound,2/8/2024,2/8/2025,0,0.32,5.3,0
C102273,Company_2273,Canada,North America,0,Logistics,201-1000,116841.71,Enterprise,Enterprise,Inbound,10/16/2023,10/16/2024,0,0.16,8,0
C102274,Company_2274,US,North America,0,Wholesale,10-Jan,1600.18,Starter,SMB_Inside,Inbound,7/5/2023,,1,0.08,6.1,0
C102275,Company_2275,Netherlands,Europe,1,Professional Services,10-Jan,2030.83,Enterprise,SMB_Inside,Outbound,3/11/2023,6/10/2023,0,0.13,7.6,1
C102276,Company_2276,US,North America,0,Logistics,201-1000,79602.1,Enterprise,Enterprise,Outbound,9/24/2023,,1,0.22,5.9,0
C102277,Company_2277,France,Europe,1,Hospitality,Nov-50,5959.24,Starter,SMB_Field,Inbound,1/8/2023,,1,0.16,8.4,0
C102278,Company_2278,Netherlands,Europe,1,Healthcare,Nov-50,6838.6,Starter,SMB_Inside,Inbound,7/11/2023,7/11/2024,0,0.21,6.1,0
C102279,Company_2279,Australia,North America,0,,10-Jan,2140.46,Starter,SMB_Field,Outbound,4/9/2023,10/9/2023,0,0.13,6.4,1
C102280,Company_2280,UK,Europe,1,Hospitality,Nov-50,3963.17,Starter,SMB_Field,Inbound,7/12/2023,7/12/2024,0,0.2,7.9,0
C102281,Company_2281,UK,Europe,1,Ecommerce,201-1000,78665.57,Growth,Enterprise,Outbound,2/9/2024,2/9/2025,0,0.2,6.5,0
C102282,Company_2282,US,North America,0,Professional Services,Nov-50,5227.92,Starter,SMB_Inside,Partner,8/26/2023,8/26/2024,0,0.39,8.9,0
C102283,Company_2283,Australia,North America,0,Hospitality,51-200,10774.95,Growth,MidMarket,Partner,3/26/2023,,1,0.07,5.1,0
C102284,Company_2284,US,North America,0,Healthcare,10-Jan,1543.57,Growth,SMB_Inside,Inbound,6/6/2023,,1,0.04,7.5,0
C102285,Company_2285,UK,Europe,1,Hospitality,10-Jan,2040.11,Growth,SMB_Inside,Inbound,4/20/2023,10/20/2023,0,0.33,2.5,1
C102286,Company_2286,Germany,Europe,1,Hospitality,Nov-50,7574.12,Growth,SMB_Inside,Partner,6/20/2023,,1,0.09,8.1,0
C102287,Company_2287,Spain,Europe,1,,51-200,34482.74,Enterprise,MidMarket,Inbound,7/1/2023,7/1/2024,0,0.12,6.6,0
C102288,Company_2288,Australia,North America,0,,201-1000,50498.4,Enterprise,Enterprise,Outbound,3/21/2023,3/21/2024,0,0.06,3.3,1
C102289,Company_2289,Canada,North America,0,,10-Jan,1304.47,Starter,SMB_Field,Partner,4/1/2024,4/2/2025,0,0.59,4.7,0
C102290,Company_2290,Canada,North America,0,Wholesale,51-200,37829.92,Enterprise,MidMarket,Outbound,2/4/2024,2/4/2025,0,0.22,3.8,0
C102291,Company_2291,US,North America,0,Hospitality,201-1000,118871.91,Growth,Enterprise,Inbound,12/27/2023,12/27/2024,0,0.34,5.6,0
C102292,Company_2292,UK,Europe,1,Ecommerce,51-200,31433.79,Growth,MidMarket,Partner,4/9/2023,,1,0.12,7.6,0
C102293,Company_2293,Canada,North America,0,Healthcare,10-Jan,1435.65,Starter,SMB_Inside,Partner,2/27/2023,,1,0.03,7.4,0
C102294,Company_2294,Spain,Europe,1,Wholesale,10-Jan,1260.32,Starter,SMB_Inside,Outbound,8/7/2023,11/6/2023,0,0.41,9.1,1
C102295,Company_2295,France,Europe,1,Hospitality,51-200,25664.85,Enterprise,MidMarket,Outbound,12/2/2023,,1,0.2,5.2,0
C102296,Company_2296,Australia,North America,0,Healthcare,10-Jan,2990.15,Starter,SMB_Inside,Partner,7/11/2023,,1,0.14,7.8,0
C102297,Company_2297,Netherlands,Europe,1,Ecommerce,Nov-50,7748.38,Starter,SMB_Inside,Outbound,3/13/2023,,1,0.29,6.1,0
C102298,Company_2298,Germany,Europe,1,Ecommerce,10-Jan,1833.65,Starter,SMB_Inside,Outbound,5/6/2023,11/5/2023,0,0.08,2.9,1
C102299,Company_2299,Australia,North America,0,Manufacturing,10-Jan,1668.76,Growth,SMB_Field,Partner,11/22/2023,,1,0.2,8.4,0
C102300,Company_2300,US,North America,0,Logistics,10-Jan,2543.95,Starter,SMB_Inside,Outbound,9/11/2023,,1,0.31,4.9,0
C102301,Company_2301,Netherlands,Europe,1,Professional Services,1000+,184015.02,Growth,Enterprise,Partner,1/12/2023,,1,0.08,6.4,0
C102302,Company_2302,Germany,Europe,1,,10-Jan,1447.91,Starter,SMB_Inside,SelfServe,6/11/2023,,1,0.48,3.6,0
C102303,Company_2303,Australia,North America,0,Wholesale,Nov-50,7302.72,Growth,SMB_Field,SelfServe,10/18/2023,10/18/2024,0,0.05,8,0
C102304,Company_2304,Canada,North America,0,Logistics,51-200,36715.79,Enterprise,MidMarket,Inbound,3/19/2024,9/18/2024,0,0.17,7.7,0
C102305,Company_2305,Spain,Europe,1,Wholesale,51-200,35751.99,Enterprise,MidMarket,Inbound,9/10/2023,,1,0.12,2.4,0
C102306,Company_2306,Netherlands,Europe,1,Manufacturing,10-Jan,1599.91,Starter,SMB_Inside,Outbound,10/15/2023,,1,0.14,6.8,0
C102307,Company_2307,Netherlands,Europe,1,Logistics,10-Jan,2002.37,Growth,SMB_Inside,Inbound,8/12/2023,,1,0.08,5.5,0
C102308,Company_2308,Canada,North America,0,Logistics,10-Jan,1790.51,Starter,SMB_Inside,SelfServe,1/28/2024,,1,0.14,6.1,0
C102309,Company_2309,France,Europe,1,Wholesale,10-Jan,1622.27,Enterprise,SMB_Field,Inbound,9/20/2023,9/20/2024,0,0.28,4.1,0
C102310,Company_2310,France,Europe,1,,Nov-50,8746.34,Starter,SMB_Inside,SelfServe,12/19/2023,12/19/2024,0,0.04,7.3,0
C102311,Company_2311,US,North America,0,,10-Jan,2299.62,Starter,SMB_Field,SelfServe,3/13/2023,,1,0.18,6.4,0
C102312,Company_2312,US,North America,0,Healthcare,10-Jan,2398.33,Starter,SMB_Field,Outbound,5/23/2023,5/23/2024,0,0.05,6.5,1
C102313,Company_2313,Netherlands,Europe,1,Professional Services,Nov-50,8727.5,Starter,SMB_Inside,SelfServe,10/18/2023,10/18/2024,0,0.13,2.6,0
C102314,Company_2314,Germany,Europe,1,Wholesale,10-Jan,1398.81,Starter,SMB_Inside,SelfServe,11/4/2023,11/4/2024,0,0.06,5.4,0
C102315,Company_2315,France,Europe,1,Professional Services,10-Jan,2888.21,Starter,SMB_Inside,SelfServe,6/1/2023,,1,0.19,6.5,0
C102316,Company_2316,Canada,North America,0,,Nov-50,9112.09,Growth,SMB_Field,SelfServe,4/11/2023,,1,0.07,6.7,0
C102317,Company_2317,US,North America,0,Wholesale,201-1000,92661.63,Growth,Enterprise,Outbound,5/16/2023,,1,0.22,6.5,0
C102318,Company_2318,US,North America,0,,10-Jan,2987.59,Starter,SMB_Inside,Inbound,8/9/2023,,1,0.07,7.8,0
C102319,Company_2319,Canada,North America,0,Ecommerce,10-Jan,1572.81,Starter,SMB_Inside,Inbound,11/30/2023,,1,0.48,3.7,0
C102320,Company_2320,Australia,North America,0,Logistics,201-1000,140422.55,Starter,Enterprise,Partner,7/20/2023,7/20/2024,0,0.04,8.1,0
C102321,Company_2321,France,Europe,1,Manufacturing,10-Jan,2564.68,Starter,SMB_Field,Partner,4/17/2023,7/17/2023,0,0.23,4.9,1
C102322,Company_2322,UK,Europe,1,,Nov-50,3707.92,Starter,SMB_Inside,Outbound,1/19/2024,7/20/2024,0,0.32,7.7,0
C102323,Company_2323,US,North America,0,,Nov-50,4466.82,Growth,SMB_Field,Partner,4/3/2023,,1,0.22,6.1,0
C102324,Company_2324,Netherlands,Europe,1,Healthcare,10-Jan,1261.48,Growth,SMB_Field,SelfServe,1/11/2023,,1,0.04,6.4,0
C102325,Company_2325,Canada,North America,0,,51-200,15706.18,Growth,MidMarket,Inbound,1/27/2023,,1,0.08,7.3,0
C102326,Company_2326,Spain,Europe,1,Professional Services,51-200,25945.78,Enterprise,MidMarket,SelfServe,3/19/2024,9/18/2024,0,0.31,4.5,0
C102327,Company_2327,US,North America,0,Ecommerce,10-Jan,2979.77,Starter,SMB_Field,Inbound,4/22/2023,,1,0.08,4.7,0
C102328,Company_2328,Spain,Europe,1,Ecommerce,10-Jan,1830.63,Starter,SMB_Inside,Outbound,10/11/2023,1/10/2024,0,0.17,5.8,1
C102329,Company_2329,UK,Europe,1,,10-Jan,1185.27,Starter,SMB_Field,Partner,8/19/2023,11/18/2023,0,0.13,7.5,1
C102330,Company_2330,Germany,Europe,1,,Nov-50,7902.38,Enterprise,SMB_Field,SelfServe,8/29/2023,8/29/2024,0,0.35,5.4,0
C102331,Company_2331,Spain,Europe,1,Logistics,1000+,310287.16,Enterprise,Enterprise,Inbound,8/16/2023,8/16/2024,0,0.02,4.4,0
C102332,Company_2332,Canada,North America,0,Ecommerce,51-200,12559.53,Starter,MidMarket,Inbound,5/15/2023,,1,0.14,6.2,0
C102333,Company_2333,Spain,Europe,1,Manufacturing,51-200,19338.04,Enterprise,MidMarket,Partner,1/7/2024,1/7/2025,0,0.06,6.3,0
C102334,Company_2334,Netherlands,Europe,1,Wholesale,Nov-50,5069.1,Starter,SMB_Inside,Partner,5/21/2023,,1,0.36,7.1,0
C102335,Company_2335,UK,Europe,1,Professional Services,1000+,310692.47,Growth,Enterprise,Inbound,8/29/2023,,1,0.04,8.2,0
C102336,Company_2336,UK,Europe,1,Professional Services,10-Jan,1461.25,Starter,SMB_Field,Partner,7/28/2023,,1,0.26,5.5,0
C102337,Company_2337,Australia,North America,0,Professional Services,10-Jan,1504.69,Starter,SMB_Inside,Outbound,1/24/2024,7/25/2024,0,0.23,7.4,0
C102338,Company_2338,Australia,North America,0,,Nov-50,3986.21,Growth,SMB_Inside,Outbound,12/13/2023,12/13/2024,0,0.09,10,0
C102339,Company_2339,Canada,North America,0,,51-200,39094.76,Growth,MidMarket,Inbound,8/5/2023,8/5/2024,0,0.25,2.3,0
C102340,Company_2340,Germany,Europe,1,,Nov-50,7783.23,Growth,SMB_Inside,SelfServe,4/16/2023,,1,0.14,9.3,0
C102341,Company_2341,Netherlands,Europe,1,Hospitality,Nov-50,5721.04,Starter,SMB_Inside,Outbound,4/19/2023,,1,0.19,8,0
C102342,Company_2342,Germany,Europe,1,Ecommerce,Nov-50,3038.24,Starter,SMB_Inside,Partner,7/5/2023,7/5/2024,0,0.06,5.2,0
C102343,Company_2343,Spain,Europe,1,,10-Jan,2210.67,Growth,SMB_Field,Outbound,8/13/2023,2/12/2024,0,0.28,5.5,1
C102344,Company_2344,Spain,Europe,1,,10-Jan,1282.9,Starter,SMB_Inside,Partner,8/24/2023,,1,0.34,2.4,0
C102345,Company_2345,US,North America,0,Ecommerce,Nov-50,5430.19,Growth,SMB_Field,Outbound,3/6/2023,,1,0.19,8.9,0
C102346,Company_2346,Australia,North America,0,Retail,10-Jan,1848.04,Enterprise,SMB_Field,SelfServe,10/30/2023,,1,0.04,8.6,0
C102347,Company_2347,Canada,North America,0,Healthcare,10-Jan,2965.15,Starter,SMB_Inside,Inbound,8/30/2023,11/29/2023,0,0.23,6.7,1
C102348,Company_2348,UK,Europe,1,,51-200,29509.08,Growth,MidMarket,Inbound,2/5/2023,,1,0.36,4.1,0
C102349,Company_2349,UK,Europe,1,Logistics,Nov-50,9788.1,Starter,SMB_Inside,Outbound,12/15/2023,,1,0.28,8.8,0
C102350,Company_2350,Germany,Europe,1,Healthcare,51-200,18625.67,Enterprise,MidMarket,Partner,3/11/2024,9/10/2024,0,0.09,7.6,0
C102351,Company_2351,UK,Europe,1,Manufacturing,10-Jan,2255.23,Starter,SMB_Inside,SelfServe,1/17/2024,,1,0.15,5.4,0
C102352,Company_2352,Canada,North America,0,,Nov-50,4595.96,Enterprise,SMB_Inside,Inbound,2/12/2024,8/13/2024,0,0.2,7,0
C102353,Company_2353,Netherlands,Europe,1,,10-Jan,2359.05,Starter,SMB_Inside,SelfServe,9/27/2023,9/27/2024,0,0.16,7.5,0
C102354,Company_2354,Netherlands,Europe,1,Ecommerce,201-1000,100045.02,Growth,Enterprise,Partner,1/21/2024,1/21/2025,0,0.11,7.5,0
C102355,Company_2355,France,Europe,1,Professional Services,10-Jan,1617.97,Starter,SMB_Inside,Inbound,5/25/2023,,1,0.06,6.1,0
C102356,Company_2356,Germany,Europe,1,Ecommerce,Nov-50,5179.28,Growth,SMB_Inside,SelfServe,12/22/2023,12/22/2024,0,0.31,8.5,0
C102357,Company_2357,Canada,North America,0,Hospitality,51-200,29537.63,Growth,MidMarket,Outbound,10/2/2023,,1,0.18,6.9,0
